work_year,ExperienceLevel,EmploymentType,JobTitle,Salary,SalaryCurrency,SalaryInUsd,EmployeeResidence,RemoteRatio,CompanyLocation,CompanySize
2022,SE,FT,48,130000,USD,130000,US,100,US,M
2022,MI,FT,27,113000,USD,113000,US,100,US,L
2022,MI,FT,87,140000,USD,140000,US,100,US,M
2021,SE,FT,26,50000,USD,50000,PH,100,PH,S
2022,MI,FT,13,77000,AUD,53368,AU,100,AU,M
2022,SE,FT,48,175000,USD,175000,US,0,US,M
2022,SE,FT,48,140000,USD,140000,US,0,US,M
2022,SE,FT,65,28500,EUR,29944,PT,50,PT,S
2022,SE,FT,5,250000,USD,250000,US,0,US,M
2022,SE,FT,5,63000,USD,63000,US,0,US,M
2022,SE,FT,48,160000,USD,160000,US,0,US,L
2022,SE,FT,48,119300,USD,119300,US,0,US,L
2022,MI,FT,90,145000,USD,145000,US,50,US,L
2022,SE,FT,34,105000,USD,105000,US,0,US,M
2022,SE,FT,34,90000,USD,90000,US,0,US,M
2022,SE,FT,55,146200,USD,146200,US,100,US,M
2022,SE,FT,55,124270,USD,124270,US,100,US,M
2022,MI,FT,48,225000,USD,225000,US,0,US,M
2022,MI,FT,48,160000,USD,160000,US,0,US,M
2022,MI,FT,48,52000,EUR,54634,NL,100,NL,S
2022,SE,FT,34,185800,USD,185800,CA,100,CA,M
2022,SE,FT,34,137400,USD,137400,CA,100,CA,M
2022,SE,FT,5,245000,USD,245000,US,0,US,M
2022,SE,FT,5,180000,USD,180000,US,0,US,M
2022,SE,FT,5,203500,USD,203500,US,0,US,M
2022,SE,FT,5,152000,USD,152000,US,0,US,M
2022,SE,FT,34,250000,USD,250000,US,0,US,M
2022,SE,FT,34,63000,USD,63000,US,0,US,M
2022,SE,FT,69,186000,USD,186000,US,100,US,M
2022,SE,FT,69,148800,USD,148800,US,100,US,M
2022,SE,FT,66,7500000,INR,95386,IN,50,IN,L
2022,MI,FT,68,104000,GBP,128058,GB,50,GB,L
2022,EN,FT,48,82000,USD,82000,US,0,US,L
2022,EN,PT,48,110000,USD,110000,DO,100,FR,M
2022,MI,FT,8,173000,USD,173000,US,50,US,M
2022,SE,FT,48,203500,USD,203500,US,0,US,M
2022,SE,FT,48,152000,USD,152000,US,0,US,M
2022,SE,FT,68,186000,USD,186000,US,100,US,M
2022,SE,FT,68,148800,USD,148800,US,100,US,M
2022,EN,FT,13,32400,BRL,6270,BR,100,BR,L
2022,MI,FT,46,158000,USD,158000,US,100,US,M
2022,MI,FT,46,134000,USD,134000,US,100,US,M
2022,SE,FT,48,170000,USD,170000,US,100,US,M
2022,SE,FT,48,120000,USD,120000,US,100,US,M
2022,EX,FT,5,200000,USD,200000,US,100,US,M
2022,EX,FT,5,150000,USD,150000,US,100,US,M
2022,SE,FT,26,216200,USD,216200,US,0,US,M
2022,SE,FT,26,144100,USD,144100,US,0,US,M
2022,MI,FT,48,110000,EUR,115573,NL,0,NL,M
2022,MI,FT,48,85000,EUR,89306,NL,0,NL,M
2022,SE,FT,55,250000,USD,250000,US,0,US,M
2022,SE,FT,55,63000,USD,63000,US,0,US,M
2022,SE,FT,34,135000,USD,135000,US,100,US,M
2022,SE,FT,34,85000,USD,85000,US,100,US,M
2022,SE,FT,68,135000,USD,135000,US,100,US,M
2022,SE,FT,68,85000,USD,85000,US,100,US,M
2022,SE,FT,46,206000,USD,206000,US,100,US,M
2022,SE,FT,46,175100,USD,175100,US,100,US,M
2022,SE,FT,68,189650,USD,189650,US,0,US,M
2022,SE,FT,68,164996,USD,164996,US,0,US,M
2022,SE,FT,32,149040,USD,149040,US,100,US,M
2022,SE,FT,32,113900,USD,113900,US,100,US,M
2022,SE,FT,34,154000,USD,154000,US,100,US,M
2022,SE,FT,34,126000,USD,126000,US,100,US,M
2022,SE,FT,68,200000,USD,200000,US,100,US,L
2022,SE,FT,68,150000,USD,150000,US,100,US,L
2022,SE,FT,34,195700,USD,195700,US,0,US,M
2022,SE,FT,34,130500,USD,130500,US,0,US,M
2022,SE,FT,5,170000,USD,170000,US,100,US,M
2022,SE,FT,5,135000,USD,135000,US,100,US,M
2022,MI,FT,34,80000,GBP,98506,GB,0,GB,M
2022,MI,FT,34,60000,GBP,73880,GB,0,GB,M
2022,SE,FT,26,117000,USD,117000,US,100,US,M
2022,SE,FT,26,99450,USD,99450,US,100,US,M
2022,SE,FT,34,200000,USD,200000,PR,100,PR,M
2022,SE,FT,34,135000,USD,135000,PR,100,PR,M
2022,SE,FT,68,193900,USD,193900,US,0,US,M
2022,SE,FT,68,129300,USD,129300,US,0,US,M
2022,EN,FT,68,45000,GBP,55410,GB,100,GB,S
2022,SE,FT,26,70000,GBP,86193,GB,0,GB,M
2022,SE,FT,26,50000,GBP,61566,GB,0,GB,M
2022,SE,FT,26,175000,USD,175000,US,100,US,M
2022,SE,FT,26,130000,USD,130000,US,100,US,M
2022,SE,FT,34,188100,USD,188100,US,0,US,M
2022,SE,FT,34,139860,USD,139860,US,0,US,M
2022,SE,FT,68,248700,USD,248700,US,0,US,M
2022,SE,FT,68,167100,USD,167100,US,0,US,M
2022,MI,FT,26,450000,INR,5723,IN,100,IN,S
2022,SE,FT,48,123400,USD,123400,US,0,US,M
2022,SE,FT,48,88100,USD,88100,US,0,US,M
2022,MI,FT,13,48000,EUR,50432,DE,100,DE,S
2022,SE,FT,48,245000,USD,245000,US,0,US,M
2022,SE,FT,48,205000,USD,205000,US,0,US,M
2022,SE,FT,34,141300,USD,141300,US,0,US,M
2022,SE,FT,34,102100,USD,102100,US,0,US,M
2022,SE,FT,32,141300,USD,141300,US,0,US,M
2022,SE,FT,32,102100,USD,102100,US,0,US,M
2022,EN,FT,26,50000,USD,50000,AR,100,AR,L
2022,EN,FT,48,80000,EUR,84053,BE,100,BE,L
2022,MI,FT,65,50000,GBP,61566,GB,50,GB,S
2022,SE,FT,32,250000,USD,250000,US,0,US,M
2022,SE,FT,32,63000,USD,63000,US,0,US,M
2022,SE,FT,46,189500,USD,189500,US,100,US,L
2022,SE,FT,46,140100,USD,140100,US,100,US,L
2022,SE,FT,34,177600,USD,177600,US,100,US,L
2022,SE,FT,34,131300,USD,131300,US,100,US,L
2022,MI,FT,34,24000,USD,24000,US,0,US,M
2022,MI,FT,34,24000,USD,24000,US,0,US,M
2022,SE,FT,34,250000,USD,250000,US,0,US,M
2022,SE,FT,34,63000,USD,63000,US,0,US,M
2022,SE,FT,68,202900,USD,202900,US,100,US,L
2022,SE,FT,68,131300,USD,131300,US,100,US,L
2022,SE,FT,34,145000,USD,145000,US,100,US,M
2022,SE,FT,34,115000,USD,115000,US,100,US,M
2022,EN,FT,68,115000,USD,115000,US,50,US,L
2022,MI,FT,68,193900,USD,193900,US,0,US,M
2022,MI,FT,68,129300,USD,129300,US,0,US,M
2022,SE,FT,48,180000,USD,180000,US,100,US,L
2022,SE,FT,48,140000,USD,140000,US,100,US,L
2022,MI,FT,26,216200,USD,216200,US,0,US,M
2022,MI,FT,26,144100,USD,144100,US,0,US,M
2022,SE,FT,73,216000,USD,216000,US,0,US,M
2022,SE,FT,73,144000,USD,144000,US,0,US,M
2022,EN,FT,26,150000,USD,150000,US,100,US,L
2021,EN,FT,71,900000,INR,12171,IN,100,IN,M
2022,MI,FT,48,4200000,INR,53416,IN,100,ID,L
2022,EN,FT,6,50000,USD,50000,AT,50,AT,M
2021,SE,FT,20,250000,USD,250000,US,50,US,L
2022,EX,FT,90,80000,EUR,84053,NL,0,NL,L
2022,MI,FT,48,107000,GBP,131752,GB,100,GB,M
2022,SE,FT,5,48000,USD,48000,AR,100,US,S
2022,EX,FT,46,260500,USD,260500,US,0,US,M
2022,EX,FT,46,175100,USD,175100,US,0,US,M
2022,SE,FT,34,210000,USD,210000,US,100,US,M
2022,SE,FT,34,100000,USD,100000,US,100,US,M
2022,EN,FT,26,55000,USD,55000,US,100,US,S
2022,MI,FT,26,130000,USD,130000,US,100,US,M
2022,SE,FT,8,73400,EUR,77119,FR,100,GB,L
2022,EN,FT,48,49500,EUR,52008,BE,50,BE,S
2022,MI,FL,8,2400000,INR,30523,IN,100,IN,S
2022,SE,FT,34,206699,USD,206699,US,0,US,M
2022,SE,FT,34,99100,USD,99100,US,0,US,M
2022,MI,FT,5,200000,USD,200000,US,0,US,M
2022,MI,FT,5,54000,USD,54000,US,0,US,M
2022,SE,FT,34,250000,USD,250000,US,0,US,M
2022,SE,FT,34,63000,USD,63000,US,0,US,M
2022,SE,FT,32,250000,USD,250000,US,0,US,M
2022,SE,FT,32,63000,USD,63000,US,0,US,M
2022,SE,FT,34,250000,USD,250000,US,0,US,M
2022,SE,FT,34,63000,USD,63000,US,0,US,M
2022,EN,FT,5,130000,USD,130000,US,50,US,L
2022,SE,FT,34,100000,USD,100000,US,0,US,L
2022,SE,FT,34,80000,USD,80000,US,0,US,L
2022,SE,FT,48,160000,USD,160000,US,0,US,L
2022,SE,FT,48,100000,USD,100000,US,0,US,L
2022,SE,FT,50,221300,USD,221300,US,100,US,L
2022,SE,FT,50,148700,USD,148700,US,100,US,L
2022,EN,FT,68,30000,USD,30000,GB,100,GB,L
2022,EN,FT,26,27000,EUR,28368,FR,50,FR,M
2022,MI,FT,34,74000,GBP,91118,GB,0,GB,M
2022,MI,FT,34,50000,GBP,61566,GB,0,GB,M
2022,MI,FT,48,58000,EUR,60938,DE,100,DE,S
2022,SE,FT,46,249260,USD,249260,US,0,US,M
2022,SE,FT,46,185400,USD,185400,US,0,US,M
2022,SE,FT,34,170000,USD,170000,US,100,US,M
2022,SE,FT,34,130000,USD,130000,US,100,US,M
2022,MI,FT,48,65000,GBP,80036,GB,50,GB,M
2022,SE,FT,26,128875,USD,128875,US,100,US,M
2022,SE,FT,26,93700,USD,93700,US,100,US,M
2022,SE,FT,68,180000,USD,180000,US,100,US,M
2022,SE,FT,68,100000,USD,100000,US,100,US,M
2022,SE,FT,26,136260,USD,136260,US,100,US,M
2022,SE,FT,26,109280,USD,109280,US,100,US,M
2022,SE,FT,48,160000,USD,160000,US,100,US,L
2022,SE,FT,48,92000,USD,92000,US,100,US,L
2022,SE,FT,34,200000,USD,200000,US,100,US,M
2022,SE,FT,34,160000,USD,160000,US,100,US,M
2022,MI,FT,34,110000,GBP,135446,GB,0,GB,M
2022,MI,FT,34,85000,GBP,104663,GB,0,GB,M
2022,SE,FT,26,117000,USD,117000,US,100,US,M
2022,SE,FT,26,99450,USD,99450,US,100,US,M
2022,EN,FT,34,129000,USD,129000,US,100,US,L
2022,EN,FT,34,86000,USD,86000,US,100,US,L
2020,EN,FT,34,1000000,INR,13493,IN,100,IN,L
2020,EN,FT,34,1000000,INR,13493,IN,100,IN,L
2022,SE,FT,48,160000,USD,160000,US,0,US,L
2022,SE,FT,48,119300,USD,119300,US,0,US,L
2022,SE,FT,18,100000,USD,100000,US,100,US,L
2022,MI,FT,48,25000,USD,25000,TR,50,TR,M
2022,MI,FT,26,90000,SGD,65257,SG,50,SG,M
2022,MI,FT,4,200000,USD,200000,US,100,US,M
2022,EN,FT,67,180000,USD,180000,US,100,US,L
2022,MI,FT,48,153000,USD,153000,US,100,US,L
2022,SE,FT,34,210000,USD,210000,US,100,US,M
2022,SE,FT,34,100000,USD,100000,US,100,US,M
2022,SE,FT,26,150075,USD,150075,US,100,US,M
2022,SE,FT,26,110925,USD,110925,US,100,US,M
2022,MI,FT,73,22800,USD,22800,EG,100,EG,M
2022,SE,FT,48,160000,USD,160000,US,100,US,L
2022,SE,FT,48,92000,USD,92000,US,100,US,L
2022,SE,FT,68,202900,USD,202900,US,100,US,L
2022,SE,FT,68,131300,USD,131300,US,100,US,L
2020,EN,FT,26,20000,EUR,22809,PT,100,PT,M
2022,EN,FT,26,15000,USD,15000,ID,0,ID,L
2022,SE,FT,34,175000,USD,175000,US,100,US,M
2022,SE,FT,34,135000,USD,135000,US,100,US,M
2022,SE,FT,46,193000,AUD,133766,AU,100,AU,L
2022,EN,FT,68,83000,USD,83000,US,0,US,L
2022,MI,FT,34,75000,GBP,92350,GB,100,GB,M
2022,MI,FT,34,55000,GBP,67723,GB,100,GB,M
2022,SE,FT,48,186000,USD,186000,US,0,US,M
2022,SE,FT,48,148800,USD,148800,US,0,US,M
2022,SE,FT,26,112900,USD,112900,US,0,US,M
2022,SE,FT,26,90320,USD,90320,US,0,US,M
2022,SE,FT,78,240000,USD,240000,US,0,US,M
2022,SE,FT,78,160000,USD,160000,US,0,US,M
2022,SE,FT,46,300000,USD,300000,US,100,US,M
2022,SE,FT,46,200000,USD,200000,US,100,US,M
2022,MI,FT,34,62500,EUR,65666,DE,50,DE,S
2022,MI,FT,4,200000,USD,200000,IN,100,US,L
2022,MI,FT,68,95000,GBP,116976,GB,0,GB,M
2022,MI,FT,68,75000,GBP,92350,GB,0,GB,M
2022,MI,FT,4,120000,USD,120000,US,0,US,M
2022,SE,FT,26,112900,USD,112900,US,100,US,M
2022,SE,FT,26,90320,USD,90320,US,100,US,M
2022,SE,FT,30,145000,USD,145000,US,100,US,M
2022,SE,FT,30,105400,USD,105400,US,100,US,M
2020,EN,FT,48,43200,EUR,49268,DE,0,DE,S
2022,MI,FT,34,90000,GBP,110820,GB,0,GB,M
2022,MI,FT,34,75000,GBP,92350,GB,0,GB,M
2022,SE,FT,48,215300,USD,215300,US,100,US,L
2022,SE,FT,48,158200,USD,158200,US,100,US,L
2022,SE,FT,34,209100,USD,209100,US,100,US,L
2022,SE,FT,34,154600,USD,154600,US,100,US,L
2022,SE,FT,26,115934,USD,115934,US,0,US,M
2022,SE,FT,26,81666,USD,81666,US,0,US,M
2022,SE,FT,34,175000,USD,175000,US,100,US,M
2022,SE,FT,34,155000,USD,155000,US,100,US,M
2022,MI,FT,68,80000,EUR,84053,FR,100,DE,M
2022,SE,FT,26,164000,USD,164000,US,0,US,M
2022,SE,FT,26,132000,USD,132000,US,0,US,M
2022,SE,FT,48,170000,USD,170000,US,100,US,M
2022,SE,FT,48,123000,USD,123000,US,100,US,M
2022,SE,FT,68,189650,USD,189650,US,0,US,M
2022,SE,FT,68,164996,USD,164996,US,0,US,M
2022,MI,FT,55,50000,EUR,52533,GR,0,GR,M
2022,MI,FT,55,50000,EUR,52533,GR,0,GR,M
2022,EX,FT,64,150000,CAD,115222,CA,100,CA,S
2022,SE,FT,34,165400,USD,165400,US,100,US,M
2022,SE,FT,34,132320,USD,132320,US,100,US,M
2022,SE,FT,32,208775,USD,208775,US,100,US,M
2022,SE,FT,32,147800,USD,147800,US,100,US,M
2022,SE,FT,34,136994,USD,136994,US,100,US,M
2022,SE,FT,34,101570,USD,101570,US,100,US,M
2022,SE,FT,26,128875,USD,128875,US,100,US,M
2022,SE,FT,26,93700,USD,93700,US,100,US,M
2022,EX,FT,61,6000000,INR,76309,IN,50,IN,L
2022,EN,FT,68,28500,GBP,35093,GB,100,GB,L
2022,SE,FT,34,183600,USD,183600,US,100,US,L
2022,SE,FT,34,100800,USD,100800,US,100,US,L
2022,MI,FT,26,40000,GBP,49253,GB,100,GB,M
2022,MI,FT,26,30000,GBP,36940,GB,100,GB,M
2022,MI,FT,26,40000,EUR,42026,ES,100,ES,M
2022,MI,FT,26,30000,EUR,31520,ES,100,ES,M
2022,MI,FT,34,80000,EUR,84053,ES,100,ES,M
2022,MI,FT,34,70000,EUR,73546,ES,100,ES,M
2022,MI,FT,34,80000,GBP,98506,GB,100,GB,M
2022,MI,FT,34,70000,GBP,86193,GB,100,GB,M
2022,MI,FT,34,80000,EUR,84053,GR,100,GR,M
2022,MI,FT,34,70000,EUR,73546,GR,100,GR,M
2022,SE,FT,68,189650,USD,189650,US,0,US,M
2022,SE,FT,68,164996,USD,164996,US,0,US,M
2022,MI,FT,26,40000,EUR,42026,GR,100,GR,M
2022,MI,FT,26,30000,EUR,31520,GR,100,GR,M
2022,MI,FT,34,75000,GBP,92350,GB,100,GB,M
2022,MI,FT,34,60000,GBP,73880,GB,100,GB,M
2022,SE,FT,48,215300,USD,215300,US,0,US,L
2022,SE,FT,48,140400,USD,140400,US,0,US,L
2022,MI,FT,34,60000,EUR,63040,ES,100,ES,M
2022,MI,FT,34,45000,EUR,47280,ES,100,ES,M
2022,SE,FT,48,260000,USD,260000,US,100,US,M
2022,SE,FT,48,180000,USD,180000,US,100,US,M
2022,MI,FT,48,55000,GBP,67723,GB,0,GB,M
2022,MI,FT,48,35000,GBP,43096,GB,0,GB,M
2022,MI,FT,34,60000,EUR,63040,GR,100,GR,M
2022,MI,FT,34,45000,EUR,47280,GR,100,GR,M
2022,MI,FT,34,60000,GBP,73880,GB,100,GB,M
2022,MI,FT,34,45000,GBP,55410,GB,100,GB,M
2021,MI,FT,68,43200,EUR,51064,IT,50,IT,L
2022,SE,FT,44,60000,USD,60000,AR,100,MX,L
2022,MI,FT,34,82900,USD,82900,US,0,US,M
2022,MI,FT,34,63900,USD,63900,US,0,US,M
2022,MI,FT,73,160000,USD,160000,US,100,US,L
2022,MI,FT,73,112300,USD,112300,US,100,US,L
2022,MI,FT,46,241000,USD,241000,US,100,US,M
2022,MI,FT,46,159000,USD,159000,US,100,US,M
2022,SE,FT,48,180000,USD,180000,US,0,US,M
2022,SE,FT,48,80000,USD,80000,US,0,US,M
2022,MI,FT,26,58000,USD,58000,US,0,US,S
2022,MI,FT,26,58000,USD,58000,US,0,US,S
2022,SE,FT,34,136000,USD,136000,US,0,US,M
2022,SE,FT,34,108800,USD,108800,US,0,US,M
2022,EX,FT,34,242000,USD,242000,US,100,US,M
2022,EX,FT,34,200000,USD,200000,US,100,US,M
2022,MI,FT,48,50000,GBP,61566,GB,0,GB,M
2022,MI,FT,48,30000,GBP,36940,GB,0,GB,M
2022,MI,FT,34,60000,GBP,73880,GB,0,GB,M
2022,MI,FT,34,40000,GBP,49253,GB,0,GB,M
2022,SE,FT,48,165220,USD,165220,US,100,US,M
2022,SE,FT,48,120160,USD,120160,US,100,US,M
2022,SE,FT,26,124190,USD,124190,US,100,US,M
2022,SE,FT,26,90320,USD,90320,US,100,US,M
2022,SE,FT,34,181940,USD,181940,US,0,US,M
2022,SE,FT,34,132320,USD,132320,US,0,US,M
2022,SE,FT,34,220110,USD,220110,US,0,US,M
2022,SE,FT,34,160080,USD,160080,US,0,US,M
2022,SE,FT,48,180000,USD,180000,US,0,US,L
2022,SE,FT,48,120000,USD,120000,US,0,US,L
2022,MI,FT,26,126500,USD,126500,US,0,US,M
2022,MI,FT,26,106260,USD,106260,US,0,US,M
2022,SE,FT,26,116000,USD,116000,US,0,US,M
2022,SE,FT,26,99000,USD,99000,US,0,US,M
2022,SE,FT,26,155000,USD,155000,US,100,US,M
2022,SE,FT,26,120600,USD,120600,US,100,US,M
2022,MI,FT,48,130000,USD,130000,US,0,US,M
2022,MI,FT,48,90000,USD,90000,US,0,US,M
2022,MI,FT,34,170000,USD,170000,US,100,US,M
2022,MI,FT,34,150000,USD,150000,US,100,US,M
2022,SE,FT,26,102100,USD,102100,US,100,US,M
2022,SE,FT,26,84900,USD,84900,US,100,US,M
2022,SE,FT,48,136620,USD,136620,US,100,US,M
2022,SE,FT,48,99360,USD,99360,US,100,US,M
2022,SE,FT,48,90000,GBP,110820,GB,0,GB,M
2022,SE,FT,48,80000,GBP,98506,GB,0,GB,M
2022,SE,FT,48,146000,USD,146000,US,100,US,M
2022,SE,FT,48,123000,USD,123000,US,100,US,M
2022,EN,FT,34,40000,GBP,49253,GB,100,GB,M
2022,EN,FT,34,35000,GBP,43096,GB,100,GB,M
2022,EX,FT,26,130000,USD,130000,US,100,US,M
2022,EX,FT,26,110000,USD,110000,US,100,US,M
2022,SE,FT,26,170000,USD,170000,US,100,US,M
2022,SE,FT,26,135000,USD,135000,US,100,US,M
2022,SE,FT,46,161342,USD,161342,US,100,US,M
2022,SE,FT,46,137141,USD,137141,US,100,US,M
2022,SE,FT,48,167000,USD,167000,US,100,US,M
2022,SE,FT,48,123000,USD,123000,US,100,US,M
2022,SE,FT,34,60000,GBP,73880,GB,0,GB,M
2022,SE,FT,34,50000,GBP,61566,GB,0,GB,M
2022,SE,FT,48,211500,USD,211500,US,100,US,M
2022,SE,FT,48,138600,USD,138600,US,100,US,M
2022,SE,FT,32,192400,USD,192400,CA,100,CA,M
2022,SE,FT,32,90700,USD,90700,CA,100,CA,M
2022,SE,FT,26,130000,USD,130000,CA,100,CA,M
2022,SE,FT,26,61300,USD,61300,CA,100,CA,M
2022,SE,FT,26,130000,USD,130000,CA,100,CA,M
2022,SE,FT,26,61300,USD,61300,CA,100,CA,M
2022,SE,FT,34,160000,USD,160000,US,0,US,L
2022,SE,FT,34,113000,USD,113000,US,0,US,L
2022,SE,FT,48,150000,USD,150000,US,0,US,M
2022,SE,FT,48,95550,USD,95550,US,0,US,M
2022,MI,FT,26,167000,USD,167000,US,100,US,M
2022,MI,FT,26,115500,USD,115500,US,100,US,M
2022,SE,FT,26,112900,USD,112900,US,100,US,M
2022,SE,FT,26,90320,USD,90320,US,100,US,M
2022,SE,FT,26,112900,USD,112900,US,100,US,M
2022,SE,FT,26,90320,USD,90320,US,100,US,M
2022,SE,FT,34,165400,USD,165400,US,100,US,M
2022,SE,FT,34,132320,USD,132320,US,100,US,M
2022,SE,FT,34,243900,USD,243900,US,100,US,M
2022,SE,FT,34,156600,USD,156600,US,100,US,M
2022,SE,FT,26,136600,USD,136600,US,100,US,M
2022,SE,FT,26,109280,USD,109280,US,100,US,M
2022,SE,FT,34,128875,USD,128875,US,100,US,M
2022,SE,FT,34,93700,USD,93700,US,100,US,M
2022,EX,FT,60,224000,USD,224000,US,100,US,M
2022,EX,FT,60,167875,USD,167875,US,100,US,M
2022,EX,FT,5,175000,USD,175000,US,100,US,M
2022,EX,FT,5,135000,USD,135000,US,100,US,M
2022,SE,FT,34,209100,USD,209100,US,100,US,L
2022,SE,FT,34,154600,USD,154600,US,100,US,L
2022,SE,FT,34,180000,USD,180000,US,100,US,M
2022,SE,FT,34,160000,USD,160000,US,100,US,M
2022,SE,FT,48,205300,USD,205300,US,0,US,L
2022,SE,FT,48,140400,USD,140400,US,0,US,L
2022,SE,FT,48,176000,USD,176000,US,100,US,M
2022,SE,FT,48,144000,USD,144000,US,100,US,M
2022,SE,FT,34,200100,USD,200100,US,100,US,M
2022,SE,FT,34,160000,USD,160000,US,100,US,M
2022,SE,FT,34,70500,USD,70500,US,0,US,M
2022,SE,FT,34,54000,USD,54000,US,0,US,M
2022,SE,FT,48,205300,USD,205300,US,0,US,M
2022,SE,FT,48,140400,USD,140400,US,0,US,M
2022,SE,FT,5,205300,USD,205300,US,0,US,M
2022,SE,FT,5,184700,USD,184700,US,0,US,M
2022,SE,FT,34,175100,USD,175100,US,100,US,M
2022,SE,FT,34,140250,USD,140250,US,100,US,M
2022,SE,FT,26,116150,USD,116150,US,100,US,M
2022,SE,FT,26,99050,USD,99050,US,100,US,M
2022,SE,FT,34,145000,USD,145000,US,100,US,M
2022,SE,FT,34,130000,USD,130000,US,100,US,M
2022,SE,FT,26,112900,USD,112900,US,100,US,M
2022,SE,FT,26,90320,USD,90320,US,100,US,M
2022,MI,FT,26,85000,USD,85000,CA,0,CA,M
2022,MI,FT,26,75000,USD,75000,CA,0,CA,M
2022,SE,FT,68,214000,USD,214000,US,100,US,M
2022,SE,FT,68,192600,USD,192600,US,100,US,M
2022,SE,FT,32,266400,USD,266400,US,100,US,M
2022,SE,FT,32,213120,USD,213120,US,100,US,M
2022,SE,FT,34,155000,USD,155000,US,100,US,M
2022,SE,FT,34,115000,USD,115000,US,100,US,M
2022,MI,FT,48,141300,USD,141300,US,0,US,M
2022,MI,FT,48,102100,USD,102100,US,0,US,M
2022,SE,FT,26,115934,USD,115934,US,100,US,M
2022,SE,FT,26,81666,USD,81666,US,100,US,M
2022,MI,FT,34,206699,USD,206699,US,0,US,M
2022,MI,FT,34,99100,USD,99100,US,0,US,M
2022,SE,FT,34,130000,USD,130000,US,100,US,M
2022,SE,FT,34,110500,USD,110500,US,100,US,M
2022,MI,FT,26,50000,GBP,61566,GB,0,GB,M
2022,MI,FT,26,35000,GBP,43096,GB,0,GB,M
2022,SE,FT,26,80000,USD,80000,US,100,US,M
2022,SE,FT,26,60000,USD,60000,US,100,US,M
2022,SE,FT,32,192564,USD,192564,US,100,US,M
2022,SE,FT,32,144854,USD,144854,US,100,US,M
2022,SE,FT,48,230000,USD,230000,US,100,US,M
2022,SE,FT,48,150000,USD,150000,US,100,US,M
2022,SE,FT,30,150260,USD,150260,US,100,US,M
2022,SE,FT,30,109280,USD,109280,US,100,US,M
2022,SE,FT,26,170000,USD,170000,US,100,US,M
2022,SE,FT,26,150000,USD,150000,US,100,US,M
2022,MI,FT,48,160000,USD,160000,US,100,US,M
2022,MI,FT,48,130000,USD,130000,US,100,US,M
2022,EN,FT,26,67000,USD,67000,CA,0,CA,M
2022,EN,FT,26,52000,USD,52000,CA,0,CA,M
2022,SE,FT,34,154000,USD,154000,US,100,US,M
2022,SE,FT,34,126000,USD,126000,US,100,US,M
2022,SE,FT,26,129000,USD,129000,US,0,US,M
2022,SE,FT,26,99000,USD,99000,US,0,US,M
2022,SE,FT,48,210000,USD,210000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,SE,FT,48,210000,USD,210000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,SE,FT,48,210000,USD,210000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,SE,FT,26,100000,USD,100000,US,100,US,M
2022,SE,FT,26,69000,USD,69000,US,100,US,M
2022,SE,FT,48,210000,USD,210000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,SE,FT,26,150075,USD,150075,US,100,US,M
2022,SE,FT,26,110925,USD,110925,US,100,US,M
2022,SE,FT,34,100000,USD,100000,US,100,US,M
2022,SE,FT,34,25000,USD,25000,US,100,US,M
2022,SE,FT,26,126500,USD,126500,US,100,US,M
2022,SE,FT,26,106260,USD,106260,US,100,US,M
2022,SE,FT,34,220110,USD,220110,US,100,US,M
2022,SE,FT,34,160080,USD,160080,US,100,US,M
2022,SE,FT,26,105000,USD,105000,US,100,US,M
2022,SE,FT,26,100000,USD,100000,US,100,US,M
2022,SE,FT,26,170000,USD,170000,US,100,US,M
2022,SE,FT,26,135000,USD,135000,US,100,US,M
2022,SE,FT,48,230000,USD,230000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,MI,FT,26,135000,USD,135000,US,100,US,M
2022,MI,FT,26,50000,USD,50000,US,100,US,M
2022,SE,FT,48,220000,USD,220000,US,100,US,M
2022,SE,FT,48,140000,USD,140000,US,100,US,M
2022,MI,FT,48,140000,GBP,172386,GB,0,GB,M
2022,MI,FT,48,70000,GBP,86193,GB,0,GB,M
2022,SE,FT,68,220000,USD,220000,US,100,US,M
2022,SE,FT,68,120000,USD,120000,US,100,US,M
2022,MI,FT,48,200000,USD,200000,US,100,US,M
2022,MI,FT,48,120000,USD,120000,US,100,US,M
2022,SE,FT,68,120000,USD,120000,AE,100,AE,S
2022,SE,FT,68,65000,USD,65000,AE,100,AE,S
2022,EX,FT,34,324000,USD,324000,US,100,US,M
2022,EX,FT,34,216000,USD,216000,US,100,US,M
2022,SE,FT,34,210000,USD,210000,US,100,US,M
2022,SE,FT,34,100000,USD,100000,US,100,US,M
2022,SE,FT,48,185100,USD,185100,US,100,US,M
2022,SE,FT,48,104890,USD,104890,US,100,US,M
2022,SE,FT,34,105000,USD,105000,US,100,US,M
2022,SE,FT,34,80000,USD,80000,US,100,US,M
2022,MI,FT,67,100000,CAD,76814,CA,100,CA,M
2020,SE,FT,70,157000,CAD,117104,CA,50,CA,L
2022,EX,FT,54,250000,CAD,192037,CA,50,CA,L
